prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.04,0,30.0,2.0,28.0,16.0,0.0,2.0,19.0,0.0,30.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,1.0
0.04,1,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,31.0,0.0,1.0,1.0,1.0
0.04,2,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,34.0,0.0,3.0,3.0,1.0
0.04,3,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,35.0,0.0,1.0,1.0,1.0
0.04,4,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,36.0,0.0,1.0,1.0,1.0
0.04,5,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,40.0,0.0,4.0,4.0,1.0
0.04,6,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,1.0
0.04,7,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,41.0,0.0,1.0,1.0,1.0
0.04,8,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,45.0,0.0,4.0,4.0,1.0
0.04,9,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,1.0
0.04,10,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,2.0,46.0,0.0,1.0,1.0,1.0
0.04,11,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,2.0,46.0,0.0,0.0,0.0,1.0
0.04,12,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,2.0,47.0,0.0,1.0,1.0,1.0
0.04,13,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,49.0,0.0,2.0,2.0,1.0
0.04,14,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,1.0
0.04,15,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,50.0,0.0,1.0,1.0,1.0
0.04,16,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,53.0,0.0,3.0,3.0,1.0
0.04,17,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,55.0,0.0,2.0,2.0,1.0
0.04,18,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,56.0,0.0,1.0,1.0,1.0
0.04,19,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,60.0,0.0,4.0,4.0,1.0
0.04,20,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,0.0,1.0
0.04,21,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,61.0,0.0,1.0,1.0,1.0
0.04,22,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,65.0,0.0,4.0,4.0,1.0
0.04,23,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,67.0,0.0,2.0,2.0,1.0
0.04,24,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,69.0,0.0,2.0,2.0,1.0
0.04,25,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,69.0,0.0,0.0,0.0,1.0
0.04,26,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,70.0,0.0,1.0,1.0,1.0
0.04,27,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,73.0,0.0,3.0,3.0,1.0
0.04,28,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,73.0,0.0,0.0,0.0,1.0
0.04,29,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,74.0,0.0,1.0,1.0,1.0
0.04,30,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,0.0,0.0,0.0,2.0,77.0,0.0,3.0,3.0,1.0
0.04,31,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,79.0,0.0,2.0,2.0,1.0
0.04,32,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,80.0,0.0,1.0,1.0,1.0
0.04,33,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,86.0,0.0,6.0,6.0,1.0
0.04,34,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,86.0,0.0,0.0,0.0,1.0
0.04,35,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,87.0,0.0,1.0,1.0,1.0
0.04,36,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,91.0,0.0,4.0,4.0,1.0
0.04,37,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,93.0,0.0,2.0,2.0,1.0
0.04,38,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,95.0,0.0,2.0,2.0,1.0
0.04,39,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,96.0,0.0,1.0,1.0,1.0
0.04,40,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,97.0,0.0,1.0,1.0,1.0
0.04,41,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,100.0,0.0,3.0,3.0,1.0
0.04,42,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,2.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,1.0
0.04,43,30.0,3.0,27.0,16.0,3.0,2.0,19.0,0.0,30.0,2.0,30.0,30.0,3.0,0.0,1.0,5.0,101.0,0.0,1.0,1.0,1.0
0.04,44,29.0,3.0,26.0,16.0,3.0,2.0,19.0,0.0,30.0,2.0,30.0,29.0,3.0,0.0,0.0,5.0,103.0,0.0,3.0,2.0,1.0
0.04,45,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,107.0,0.0,3.0,4.0,1.0
0.04,46,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,108.0,0.0,1.0,1.0,1.0
0.04,47,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,114.0,0.0,6.0,6.0,1.0
0.04,48,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,114.0,0.0,0.0,0.0,1.0
0.04,49,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,115.0,0.0,1.0,1.0,1.0
0.04,50,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,119.0,0.0,4.0,4.0,1.0
0.04,51,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,121.0,0.0,2.0,2.0,1.0
0.04,52,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,123.0,0.0,2.0,2.0,1.0
0.04,53,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,2.0,30.0,30.0,1.0,0.0,0.0,5.0,124.0,0.0,1.0,1.0,1.0
0.04,54,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,5.0,125.0,0.0,1.0,1.0,1.0
0.04,55,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,5.0,127.0,0.0,2.0,2.0,1.0
0.04,56,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,5.0,127.0,0.0,0.0,0.0,1.0
0.04,57,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,1.0,0.0,5.0,127.0,0.0,1.0,0.0,1.0
0.04,58,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,1.0,0.0,5.0,129.0,0.0,2.0,2.0,1.0
0.04,59,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,4.0,30.0,30.0,1.0,0.0,0.0,5.0,134.0,0.0,4.0,5.0,1.0
0.04,60,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,4.0,30.0,30.0,1.0,0.0,0.0,5.0,135.0,0.0,1.0,1.0,1.0
0.04,61,29.0,5.0,24.0,16.0,5.0,3.0,19.0,0.0,30.0,4.0,30.0,29.0,5.0,0.0,1.0,9.0,140.0,0.0,6.0,5.0,1.0
0.04,62,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,4.0,30.0,30.0,5.0,0.0,1.0,10.0,142.0,0.0,1.0,2.0,1.0
0.04,63,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,4.0,30.0,30.0,5.0,0.0,0.0,10.0,143.0,0.0,1.0,1.0,1.0
0.04,64,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,4.0,30.0,30.0,5.0,0.0,0.0,10.0,147.0,0.0,4.0,4.0,1.0
0.04,65,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,5.0,0.0,0.0,10.0,149.0,0.0,2.0,2.0,1.0
0.04,66,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,5.0,0.0,0.0,10.0,150.0,0.0,1.0,1.0,1.0
0.04,67,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,5.0,0.0,0.0,10.0,151.0,0.0,1.0,1.0,1.0
0.04,68,30.0,6.0,24.0,16.0,6.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,6.0,0.0,1.0,11.0,152.0,0.0,1.0,1.0,1.0
0.04,69,30.0,6.0,24.0,16.0,6.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,6.0,0.0,0.0,11.0,154.0,0.0,2.0,2.0,1.0
0.04,70,30.0,6.0,24.0,16.0,6.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,6.0,0.0,0.0,11.0,154.0,0.0,0.0,0.0,1.0
0.04,71,30.0,6.0,24.0,16.0,6.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,6.0,0.0,0.0,11.0,154.0,0.0,0.0,0.0,1.0
0.04,72,30.0,6.0,24.0,16.0,6.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,6.0,0.0,0.0,11.0,156.0,0.0,2.0,2.0,1.0
0.04,73,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,5.0,0.0,0.0,11.0,162.0,0.0,6.0,6.0,1.0
0.04,74,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,5.0,0.0,0.0,11.0,163.0,0.0,1.0,1.0,1.0
0.04,75,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,11.0,168.0,0.0,5.0,5.0,1.0
0.04,76,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,11.0,170.0,0.0,2.0,2.0,1.0
0.04,77,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,11.0,171.0,0.0,1.0,1.0,1.0
0.04,78,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,11.0,175.0,0.0,4.0,4.0,1.0
0.04,79,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,11.0,177.0,0.0,2.0,2.0,1.0
0.04,80,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,180.0,0.0,3.0,3.0,1.0
0.04,81,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,181.0,0.0,1.0,1.0,1.0
0.04,82,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,182.0,0.0,1.0,1.0,1.0
0.04,83,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,184.0,0.0,2.0,2.0,1.0
0.04,84,30.0,0.0,30.0,16.0,0.0,0.0,19.0,1.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,184.0,0.0,0.0,0.0,1.0
0.04,85,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,184.0,0.0,0.0,0.0,1.0
0.04,86,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,0.0,1.0,0.0,11.0,185.0,0.0,2.0,1.0,1.0
0.04,87,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,0.0,1.0,0.0,11.0,191.0,0.0,6.0,6.0,1.0
0.04,88,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,193.0,0.0,1.0,2.0,1.0
0.04,89,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,198.0,0.0,5.0,5.0,1.0
0.04,90,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,11.0,200.0,0.0,2.0,2.0,1.0
0.04,91,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,12.0,201.0,0.0,1.0,1.0,1.0
0.04,92,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,1.0,13.0,205.0,0.0,4.0,4.0,1.0
0.04,93,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,13.0,207.0,0.0,2.0,2.0,1.0
0.04,94,29.0,2.0,27.0,15.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,29.0,2.0,1.0,0.0,13.0,208.0,0.0,2.0,1.0,1.0
0.04,95,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,13.0,210.0,0.0,1.0,2.0,1.0
0.04,96,29.0,2.0,27.0,15.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,29.0,2.0,1.0,0.0,13.0,210.0,0.0,1.0,0.0,1.0
0.04,97,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,13.0,213.0,0.0,2.0,3.0,1.0
0.04,98,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,13.0,213.0,0.0,0.0,0.0,1.0
0.04,99,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,13.0,213.0,0.0,0.0,0.0,1.0
0.04,100,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,13.0,214.0,0.0,1.0,1.0,1.0
0.04,101,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,13.0,221.0,0.0,7.0,7.0,1.0
0.04,102,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,13.0,223.0,0.0,2.0,2.0,1.0
0.04,103,28.0,1.0,27.0,15.0,1.0,1.0,19.0,0.0,30.0,5.0,30.0,28.0,1.0,1.0,0.0,13.0,226.0,0.0,5.0,3.0,1.0
0.04,104,30.0,1.0,29.0,16.0,1.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,13.0,230.0,0.0,2.0,4.0,1.0
0.04,105,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,0.0,1.0,0.0,13.0,230.0,0.0,1.0,0.0,1.0
0.04,106,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,13.0,235.0,0.0,4.0,5.0,1.0
0.04,107,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,0.0,0.0,0.0,13.0,236.0,0.0,2.0,1.0,1.0
0.04,108,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,0.0,0.0,0.0,13.0,237.0,0.0,1.0,1.0,1.0
0.04,109,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,13.0,240.0,0.0,2.0,3.0,1.0
0.04,110,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,13.0,240.0,0.0,0.0,0.0,1.0
0.04,111,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,13.0,243.0,0.0,3.0,3.0,1.0
0.04,112,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,13.0,243.0,0.0,0.0,0.0,1.0
0.04,113,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,13.0,243.0,0.0,0.0,0.0,1.0
0.04,114,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,13.0,244.0,0.0,1.0,1.0,1.0
0.04,115,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,0.0,0.0,0.0,13.0,250.0,0.0,7.0,6.0,1.0
0.04,116,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,1.0,14.0,253.0,0.0,2.0,3.0,1.0
0.04,117,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,1.0,0.0,0.0,14.0,255.0,0.0,3.0,2.0,1.0
0.04,118,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,1.0,1.0,0.0,14.0,259.0,0.0,4.0,4.0,1.0
0.04,119,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,260.0,0.0,0.0,1.0,1.0
0.04,120,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,265.0,0.0,5.0,5.0,1.0
0.04,121,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,266.0,0.0,1.0,1.0,1.0
0.04,122,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,267.0,0.0,1.0,1.0,1.0
0.04,123,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,270.0,0.0,3.0,3.0,1.0
0.04,124,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,270.0,0.0,0.0,0.0,1.0
0.04,125,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,273.0,0.0,3.0,3.0,1.0
0.04,126,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,273.0,0.0,0.0,0.0,1.0
0.04,127,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,273.0,0.0,0.0,0.0,1.0
0.04,128,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,14.0,274.0,0.0,1.0,1.0,1.0
0.04,129,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,1.0,1.0,0.0,14.0,278.0,0.0,5.0,4.0,1.0
0.04,130,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,1.0,1.0,0.0,14.0,281.0,0.0,3.0,3.0,1.0
0.04,131,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,1.0,15.0,284.0,0.0,2.0,3.0,1.0
0.04,132,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,15.0,288.0,0.0,4.0,4.0,1.0
0.04,133,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,15.0,289.0,0.0,1.0,1.0,1.0
0.04,134,28.0,2.0,26.0,15.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,28.0,2.0,1.0,0.0,15.0,292.0,0.0,5.0,3.0,1.0
0.04,135,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,15.0,295.0,0.0,1.0,3.0,1.0
0.04,136,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,15.0,297.0,0.0,2.0,2.0,1.0
0.04,137,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,1.0,16.0,300.0,0.0,3.0,3.0,1.0
0.04,138,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,16.0,300.0,0.0,0.0,0.0,1.0
0.04,139,29.0,2.0,27.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,2.0,0.0,0.0,16.0,302.0,0.0,3.0,2.0,1.0
0.04,140,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,16.0,303.0,0.0,0.0,1.0,1.0
0.04,141,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,16.0,303.0,0.0,0.0,0.0,1.0
0.04,142,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,16.0,304.0,0.0,1.0,1.0,1.0
0.04,143,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,16.0,307.0,0.0,3.0,3.0,1.0
0.04,144,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,16.0,310.0,0.0,3.0,3.0,1.0
0.04,145,29.0,2.0,27.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,0.0,0.0,16.0,312.0,0.0,3.0,2.0,1.0
0.04,146,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,16.0,317.0,0.0,4.0,5.0,1.0
0.04,147,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,16.0,317.0,0.0,0.0,0.0,1.0
0.04,148,29.0,2.0,27.0,15.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,16.0,319.0,0.0,3.0,2.0,1.0
0.04,149,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,16.0,323.0,0.0,3.0,4.0,1.0
0.04,150,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,1.0,1.0,0.0,16.0,325.0,0.0,3.0,2.0,1.0
0.04,151,29.0,4.0,25.0,16.0,4.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,4.0,0.0,0.0,19.0,328.0,0.0,3.0,3.0,1.0
0.04,152,30.0,4.0,26.0,16.0,4.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,4.0,0.0,0.0,19.0,329.0,0.0,0.0,1.0,1.0
